Date,RESELE , ,,STORAGE , ,,RESCHG , ,,PPTINC , ,,RAIN , ,,TEMPMN , ,,TEMPMX , ,,TEMPAV , ,,
 ,FEET, ,AF, ,AF, ,INCHES, ,INCHES, ,DEGF, ,DEGF, ,DEGF, ,
02/06/2010,4992.74,,14885,,-7,,0.00,,8.48,,--,,--,,--,,
02/07/2010,4992.73,,14877,,-8,,0.00,,8.48,,--,,--,,--,,
02/08/2010,4992.73,,14877,,0,,0.00,,8.48,,--,,--,,--,,
02/09/2010,4992.72,,14870,,-7,,0.04,,8.52,,--,,--,,--,,
02/10/2010,4992.72,,14870,,0,,0.00,,8.52,,--,,--,,--,,
02/11/2010,4992.70,,14856,,-14,,0.00,,8.52,,--,,--,,--,,
02/12/2010,4992.69,,14848,,-8,,0.08,,8.60,,--,,--,,--,,
02/13/2010,4992.69,,14848,,0,,0.00,,8.60,,--,,--,,--,,
02/14/2010,4992.72,,14870,,22,,0.00,,8.60,,--,,--,,--,,
02/15/2010,4992.75,,14892,,22,,0.04,,8.64,,--,,--,,--,,
02/16/2010,4992.80,,14928,,36,,0.00,,8.64,,--,,--,,--,,
02/17/2010,4992.84,,14957,,29,,0.00,,8.64,,--,,--,,--,,
02/18/2010,4992.97,,15053,,96,,0.00,,8.64,,--,,--,,--,,
02/19/2010,4993.05,,15111,,58,,0.00,,8.64,,--,,--,,--,,
02/20/2010,4993.07,,15126,,15,,0.00,,8.64,,--,,--,,--,,
02/21/2010,4993.14,,15178,,52,,0.40,,9.04,,--,,--,,--,,
02/22/2010,4993.14,,15178,,0,,0.00,,9.04,,--,,--,,--,,
02/23/2010,4993.19,,15214,,36,,0.08,,9.12,,--,,--,,--,,
02/24/2010,4993.26,,15266,,52,,0.24,,9.36,,--,,--,,--,,
02/25/2010,4993.26,,15266,,0,,0.00,,9.36,,--,,--,,--,,
02/26/2010,4993.49,,15437,,171,,0.80,,10.16,,--,,--,,--,,
02/27/2010,4993.55,,15481,,44,,0.08,,10.24,,--,,--,,--,,
02/28/2010,4993.63,,15541,,60,,0.08,,10.32,,--,,--,,--,,
03/01/2010,4993.72,,15609,,68,,0.00,,10.32,,--,,--,,--,,
03/02/2010,4993.83,,15691,,82,,0.08,,10.40,,--,,--,,--,,
03/03/2010,4993.92,,15759,,68,,0.16,,10.56,,--,,--,,--,,
03/04/2010,4993.96,,15789,,30,,0.00,,10.56,,--,,--,,--,,
03/05/2010,4994.00,,15819,,30,,0.04,,10.60,,--,,--,,--,,
03/06/2010,4994.12,,15910,,91,,0.00,,10.60,,--,,--,,--,,
03/07/2010,4994.13,,15917,,7,,0.08,,10.68,,--,,--,,--,,
03/08/2010,4994.16,,15940,,23,,0.00,,10.68,,--,,--,,--,,
03/09/2010,4994.22,,15986,,46,,0.00,,10.68,,--,,--,,--,,
03/10/2010,4994.25,,16009,,23,,0.08,,10.76,,--,,--,,--,,
03/11/2010,4994.29,,16039,,30,,0.04,,10.80,,--,,--,,--,,
03/12/2010,4994.37,,16100,,61,,0.36,,11.16,,--,,--,,--,,
03/13/2010,4994.42,,16138,,38,,0.08,,11.24,,--,,--,,--,,
03/14/2010,4994.44,,16153,,15,,0.04,,11.28,,--,,--,,--,,
03/15/2010,4994.48,,16184,,31,,0.08,,11.36,,--,,--,,--,,
03/16/2010,4994.57,,16253,,69,,0.00,,11.36,,--,,--,,--,,
03/17/2010,4994.67,,16330,,77,,0.04,,11.40,,--,,--,,--,,
03/18/2010,4994.75,,16392,,62,,0.00,,11.40,,--,,--,,--,,
03/19/2010,4994.87,,16485,,93,,0.00,,11.40,,--,,--,,--,,
03/20/2010,4995.01,,16593,,108,,0.00,,11.40,,--,,--,,--,,
03/21/2010,4995.15,,16702,,109,,0.00,,11.40,,--,,--,,--,,
03/22/2010,4995.29,,16812,,110,,0.00,,11.40,,--,,--,,--,,
03/23/2010,4995.53,,17000,,188,,0.00,,11.40,,--,,--,,--,,
03/24/2010,4995.63,,17079,,79,,0.00,,11.40,,--,,--,,--,,
03/25/2010,4995.81,,17222,,143,,0.12,,11.52,,--,,--,,--,,
03/26/2010,4995.96,,17342,,120,,0.04,,11.56,,--,,--,,--,,
03/27/2010,4996.11,,17462,,120,,0.04,,11.60,,--,,--,,--,,
03/28/2010,4996.20,,17534,,72,,0.00,,11.60,,--,,--,,--,,
03/29/2010,4996.45,,17736,,202,,0.32,,11.92,,--,,--,,--,,
03/30/2010,4996.85,,18061,,325,,0.28,,12.20,,--,,--,,--,,
03/31/2010,4997.08,,18250,,189,,0.28,,12.48,,--,,--,,--,,
04/01/2010,4997.24,,18382,,132,,0.04,,12.52,,--,,--,,--,,
04/02/2010,4997.43,,18539,,157,,0.12,,12.64,,--,,--,,--,,
04/03/2010,4997.54,,18631,,92,,0.04,,12.68,,--,,--,,--,,
04/04/2010,4997.65,,18722,,91,,0.20,,12.88,,--,,--,,--,,
04/05/2010,4997.74,,18798,,76,,0.08,,12.96,,--,,--,,--,,
04/06/2010,4997.87,,18907,,109,,0.12,,13.08,,--,,--,,--,,
04/07/2010,4998.01,,19025,,118,,0.04,,13.12,,--,,--,,--,,
04/08/2010,4998.21,,19194,,169,,0.00,,13.12,,--,,--,,--,,
04/09/2010,4998.42,,19372,,179,,0.00,,13.12,,--,,--,,--,,
04/10/2010,4998.59,,19518,,145,,0.00,,13.12,,--,,--,,--,,
04/11/2010,4998.72,,19630,,112,,0.00,,13.12,,--,,--,,--,,
04/12/2010,4998.91,,19793,,163,,0.00,,13.12,,--,,--,,--,,
04/13/2010,4998.99,,19863,,70,,0.00,,13.12,,--,,--,,--,,
04/14/2010,4999.08,,19940,,77,,0.00,,13.12,,--,,--,,--,,
04/15/2010,4999.25,,20088,,148,,0.00,,13.12,,--,,--,,--,,
04/16/2010,4999.38,,20202,,114,,0.00,,13.12,,--,,--,,--,,
04/17/2010,4999.59,,20386,,184,,0.00,,13.12,,--,,--,,--,,
04/18/2010,4999.88,,20642,,256,,0.04,,13.16,,--,,--,,--,,
04/19/2010,5000.11,,20850,,208,,0.00,,13.16,,--,,--,,--,,
04/20/2010,5000.37,,21081,,231,,0.00,,13.16,,--,,--,,--,,
04/21/2010,5000.56,,21251,,170,,0.08,,13.24,,--,,--,,--,,
04/22/2010,5000.73,,21404,,153,,0.04,,13.28,,--,,--,,--,,
04/23/2010,5000.92,,21575,,171,,0.12,,13.40,,--,,--,,--,,
04/24/2010,5001.13,,21765,,190,,0.00,,13.40,,--,,--,,--,,
04/25/2010,5001.37,,21984,,219,,0.04,,13.44,,--,,--,,--,,
04/26/2010,5001.59,,22185,,201,,0.00,,13.44,,--,,--,,--,,
04/27/2010,5001.95,,22518,,333,,0.96,,14.40,,--,,--,,--,,
04/28/2010,5002.06,,22620,,102,,0.24,,14.64,,--,,--,,--,,
04/29/2010,5002.69,,23210,,590,,0.04,,14.68,,--,,--,,--,,
04/30/2010,5002.69,,23210,,0,,0.08,,14.76,,--,,--,,--,,
05/01/2010,5002.68,,23201,,-9,,0.04,,14.80,,--,,--,,--,,
05/02/2010,5002.68,,23201,,0,,0.00,,14.80,,--,,--,,--,,
05/03/2010,5002.68,,23201,,0,,0.00,,14.80,,--,,--,,--,,
05/04/2010,5002.78,,23295,,94,,0.04,,14.84,,--,,--,,--,,
05/05/2010,5002.78,,23295,,0,,0.00,,14.84,,--,,--,,--,,
05/06/2010,5002.75,,23267,,-28,,0.00,,14.84,,--,,--,,--,,
05/07/2010,5002.72,,23239,,-28,,0.00,,14.84,,--,,--,,--,,
05/08/2010,5002.72,,23239,,0,,0.00,,14.84,,--,,--,,--,,
05/09/2010,5002.70,,23220,,-19,,0.00,,14.84,,--,,--,,--,,
05/10/2010,5002.73,,23248,,28,,0.08,,14.92,,--,,--,,--,,
05/11/2010,5002.69,,23210,,-38,,0.00,,14.92,,--,,--,,--,,
05/12/2010,5002.68,,23201,,-9,,0.12,,15.04,,--,,--,,--,,
05/13/2010,5002.66,,23182,,-19,,0.00,,15.04,,--,,--,,--,,
05/14/2010,5002.66,,23182,,0,,0.04,,15.08,,--,,--,,--,,
05/15/2010,5002.66,,23182,,0,,0.00,,15.08,,--,,--,,--,,
05/16/2010,5002.67,,23191,,9,,0.00,,15.08,,--,,--,,--,,
05/17/2010,5002.72,,23239,,48,,0.00,,15.08,,--,,--,,--,,
05/18/2010,5002.70,,23220,,-19,,0.00,,15.08,,--,,--,,--,,
05/19/2010,5002.67,,23191,,-29,,0.00,,15.08,,--,,--,,--,,
05/20/2010,5002.67,,23191,,0,,0.00,,15.08,,--,,--,,--,,
05/21/2010,5002.64,,23163,,-28,,0.04,,15.12,,--,,--,,--,,
05/22/2010,5002.61,,23135,,-28,,0.00,,15.12,,--,,--,,--,,
05/23/2010,5002.58,,23107,,-28,,0.04,,15.16,,--,,--,,--,,
05/24/2010,5002.56,,23088,,-19,,0.00,,15.16,,--,,--,,--,,
05/25/2010,5002.54,,23069,,-19,,0.00,,15.16,,--,,--,,--,,
05/26/2010,5002.52,,23050,,-19,,0.08,,15.24,,--,,--,,--,,
05/27/2010,5002.52,,23050,,0,,0.36,,15.60,,--,,--,,--,,
05/28/2010,5002.52,,23050,,0,,0.04,,15.64,,--,,--,,--,,
05/29/2010,5002.52,,23050,,0,,0.08,,15.72,,--,,--,,--,,
05/30/2010,5002.50,,23031,,-19,,0.08,,15.80,,--,,--,,--,,
05/31/2010,5002.48,,23012,,-19,,0.00,,15.80,,--,,--,,--,,
06/01/2010,5002.48,,23012,,0,,0.00,,15.80,,--,,--,,--,,
06/02/2010,5002.47,,23003,,-9,,0.00,,15.80,,--,,--,,--,,
06/03/2010,5002.47,,23003,,0,,0.04,,15.84,,--,,--,,--,,
06/04/2010,5002.48,,23012,,9,,0.00,,15.84,,--,,--,,--,,
06/05/2010,5002.48,,23012,,0,,0.08,,15.92,,--,,--,,--,,
06/06/2010,5002.45,,22984,,-28,,0.00,,15.92,,--,,--,,--,,
06/07/2010,5002.42,,22956,,-28,,0.00,,15.92,,--,,--,,--,,
06/08/2010,5002.38,,22919,,-37,,0.00,,15.92,,--,,--,,--,,
06/09/2010,5002.34,,22881,,-38,,0.00,,15.92,,--,,--,,--,,
06/10/2010,5002.30,,22844,,-37,,0.00,,15.92,,--,,--,,--,,
06/11/2010,--,,22844,,0,,0.00,,15.92,,--,,--,,--,,
06/12/2010,5002.28,,22825,,-19,,0.00,,15.92,,--,,--,,--,,
06/13/2010,5002.27,,22816,,-9,,0.00,,15.92,,--,,--,,--,,
06/14/2010,5002.22,,22769,,-47,,0.00,,15.92,,--,,--,,--,,
06/15/2010,5002.20,,22751,,-18,,0.00,,15.92,,--,,--,,--,,
06/16/2010,5002.20,,22751,,0,,0.00,,15.92,,--,,--,,--,,
06/17/2010,5002.16,,22713,,-38,,0.00,,15.92,,--,,--,,--,,
06/18/2010,5002.14,,22695,,-18,,0.00,,15.92,,--,,--,,--,,
06/19/2010,5002.12,,22676,,-19,,0.00,,15.92,,--,,--,,--,,
06/20/2010,5002.10,,22657,,-19,,0.00,,15.92,,--,,--,,--,,
06/21/2010,5002.08,,22639,,-18,,0.00,,15.92,,--,,--,,--,,
06/22/2010,5002.06,,22620,,-19,,0.00,,15.92,,--,,--,,--,,
06/23/2010,5002.04,,22601,,-19,,0.00,,15.92,,--,,--,,--,,
06/24/2010,5002.02,,22583,,-18,,0.00,,15.92,,--,,--,,--,,
06/25/2010,5002.00,,22564,,-19,,0.00,,15.92,,--,,--,,--,,
06/26/2010,5001.98,,22546,,-18,,0.00,,15.92,,--,,--,,--,,
06/27/2010,5001.95,,22518,,-28,,0.00,,15.92,,--,,--,,--,,
06/28/2010,5001.92,,22490,,-28,,0.00,,15.92,,--,,--,,--,,
06/29/2010,5001.88,,22453,,-37,,0.00,,15.92,,--,,--,,--,,
06/30/2010,5001.84,,22416,,-37,,0.00,,15.92,,--,,--,,--,,
07/01/2010,5001.79,,22370,,-46,,0.00,,15.92,,--,,--,,--,,
07/02/2010,5001.76,,22342,,-28,,0.00,,15.92,,--,,--,,--,,
07/03/2010,5001.71,,22296,,-46,,0.00,,15.92,,--,,--,,--,,
07/04/2010,5001.67,,22259,,-37,,0.00,,15.92,,--,,--,,--,,
07/05/2010,5001.63,,22222,,-37,,0.00,,15.92,,--,,--,,--,,
07/06/2010,5001.60,,22195,,-27,,0.00,,15.92,,--,,--,,--,,
07/07/2010,5001.56,,22158,,-37,,0.00,,15.92,,--,,--,,--,,
07/08/2010,5001.50,,22103,,-55,,0.00,,15.92,,--,,--,,--,,
07/09/2010,5001.46,,22066,,-37,,0.00,,15.92,,--,,--,,--,,
07/10/2010,5001.42,,22030,,-36,,0.00,,15.92,,--,,--,,--,,
07/11/2010,5001.37,,21984,,-46,,0.00,,15.92,,--,,--,,--,,
07/12/2010,5001.34,,21956,,-28,,0.00,,15.92,,--,,--,,--,,
07/13/2010,5001.26,,21883,,-73,,0.00,,15.92,,--,,--,,--,,
07/14/2010,5001.22,,21847,,-36,,0.00,,15.92,,--,,--,,--,,
07/15/2010,5001.17,,21802,,-45,,0.00,,15.92,,--,,--,,--,,
07/16/2010,5001.12,,21756,,-46,,0.00,,15.92,,--,,--,,--,,
07/17/2010,5001.08,,21720,,-36,,0.00,,15.92,,--,,--,,--,,
07/18/2010,5001.00,,21647,,-73,,0.00,,15.92,,--,,--,,--,,
07/19/2010,5000.95,,21602,,-45,,0.00,,15.92,,--,,--,,--,,
07/20/2010,5000.89,,21548,,-54,,0.00,,15.92,,--,,--,,--,,
07/21/2010,5000.82,,21484,,-64,,0.00,,15.92,,--,,--,,--,,
07/22/2010,5000.77,,21440,,-44,,0.00,,15.92,,--,,--,,--,,
07/23/2010,5000.72,,21395,,-45,,0.00,,15.92,,--,,--,,--,,
07/24/2010,5000.66,,21341,,-54,,0.00,,15.92,,--,,--,,--,,
07/25/2010,5000.60,,21287,,-54,,0.00,,15.92,,--,,--,,--,,
07/26/2010,5000.54,,21233,,-54,,0.00,,15.92,,--,,--,,--,,
07/27/2010,5000.49,,21188,,-45,,0.00,,15.92,,--,,--,,--,,
07/28/2010,5000.42,,21126,,-62,,0.00,,15.92,,--,,--,,--,,
07/29/2010,5000.34,,21054,,-72,,0.00,,15.92,,--,,--,,--,,
07/30/2010,5000.28,,21001,,-53,,0.00,,15.92,,--,,--,,--,,
07/31/2010,5000.23,,20957,,-44,,0.00,,15.92,,--,,--,,--,,
08/01/2010,5000.16,,20895,,-62,,0.00,,15.92,,--,,--,,--,,
08/02/2010,5000.09,,20832,,-63,,0.00,,15.92,,--,,--,,--,,
08/03/2010,5000.02,,20770,,-62,,0.00,,15.92,,--,,--,,--,,
08/04/2010,4999.96,,20712,,-58,,0.00,,15.92,,--,,--,,--,,
08/05/2010,4999.90,,20659,,-53,,0.00,,15.92,,--,,--,,--,,
08/06/2010,4999.84,,20606,,-53,,0.00,,15.92,,--,,--,,--,,
08/07/2010,4999.78,,20553,,-53,,0.00,,15.92,,--,,--,,--,,
08/08/2010,4999.72,,20500,,-53,,0.00,,15.92,,--,,--,,--,,
08/09/2010,4999.66,,20447,,-53,,0.00,,15.92,,--,,--,,--,,
08/10/2010,4999.60,,20395,,-52,,0.00,,15.92,,--,,--,,--,,
08/11/2010,4999.52,,20324,,-71,,0.00,,15.92,,--,,--,,--,,
08/12/2010,4999.46,,20272,,-52,,0.00,,15.92,,--,,--,,--,,
08/13/2010,4999.40,,20219,,-53,,0.00,,15.92,,--,,--,,--,,
08/14/2010,4999.34,,20167,,-52,,0.00,,15.92,,--,,--,,--,,
08/15/2010,4999.30,,20132,,-35,,0.00,,15.92,,--,,--,,--,,
08/16/2010,4999.22,,20062,,-70,,0.00,,15.92,,--,,--,,--,,
08/17/2010,4999.15,,20001,,-61,,0.00,,15.92,,--,,--,,--,,
08/18/2010,4999.08,,19940,,-61,,0.00,,15.92,,--,,--,,--,,
08/19/2010,4999.02,,19888,,-52,,0.00,,15.92,,--,,--,,--,,
08/20/2010,4998.95,,19828,,-60,,0.00,,15.92,,--,,--,,--,,
08/21/2010,4998.88,,19767,,-61,,0.00,,15.92,,--,,--,,--,,
08/22/2010,4998.81,,19707,,-60,,0.00,,15.92,,--,,--,,--,,
08/23/2010,4998.74,,19647,,-60,,0.00,,15.92,,--,,--,,--,,
08/24/2010,4998.68,,19595,,-52,,0.00,,15.92,,--,,--,,--,,
08/25/2010,4998.62,,19544,,-51,,0.00,,15.92,,--,,--,,--,,
08/26/2010,4998.56,,19492,,-52,,0.00,,15.92,,--,,--,,--,,
08/27/2010,4998.48,,19424,,-68,,0.00,,15.92,,--,,--,,--,,
08/28/2010,4998.42,,19372,,-51,,0.00,,15.92,,--,,--,,--,,
08/29/2010,4998.36,,19321,,-52,,0.00,,15.92,,--,,--,,--,,
08/30/2010,4998.32,,19287,,-34,,0.00,,15.92,,--,,--,,--,,
08/31/2010,4998.26,,19236,,-51,,0.00,,15.92,,--,,--,,--,,
09/01/2010,4998.19,,19177,,-59,,0.00,,15.92,,--,,--,,--,,
09/02/2010,4998.13,,19126,,-51,,0.00,,15.92,,--,,--,,--,,
09/03/2010,4998.08,,19084,,-42,,0.00,,15.92,,--,,--,,--,,
09/04/2010,4998.00,,19016,,-68,,0.00,,15.92,,--,,--,,--,,
09/05/2010,4997.94,,18966,,-50,,0.00,,15.92,,--,,--,,--,,
09/06/2010,4997.87,,18907,,-59,,0.00,,15.92,,--,,--,,--,,
09/07/2010,4997.80,,18848,,-59,,0.00,,15.92,,--,,--,,--,,
09/08/2010,4997.74,,18798,,-50,,0.00,,15.92,,--,,--,,--,,
09/09/2010,4997.68,,18748,,-50,,0.00,,15.92,,--,,--,,--,,
09/10/2010,4997.62,,18697,,-51,,0.00,,15.92,,--,,--,,--,,
09/11/2010,4997.56,,18647,,-50,,0.00,,15.92,,--,,--,,--,,
09/12/2010,4997.51,,18605,,-42,,0.00,,15.92,,--,,--,,--,,
09/13/2010,4997.46,,18564,,-41,,0.00,,15.92,,--,,--,,--,,
09/14/2010,4997.38,,18497,,-67,,0.00,,15.92,,--,,--,,--,,
09/15/2010,4997.32,,18448,,-49,,0.00,,15.92,,--,,--,,--,,
09/16/2010,4997.26,,18390,,-58,,0.00,,15.92,,--,,--,,--,,
09/17/2010,4997.20,,18349,,-41,,0.00,,15.92,,--,,--,,--,,
09/18/2010,4997.13,,18291,,-58,,0.00,,15.92,,--,,--,,--,,
09/19/2010,4997.08,,18241,,-50,,0.00,,15.92,,--,,--,,--,,
09/20/2010,4997.00,,18184,,-57,,0.00,,15.92,,--,,--,,--,,
09/21/2010,4996.94,,18135,,-49,,0.00,,15.92,,--,,--,,--,,
09/22/2010,4996.88,,18085,,-50,,0.00,,15.92,,--,,--,,--,,
09/23/2010,4996.83,,18045,,-40,,0.00,,15.92,,--,,--,,--,,
09/24/2010,4996.76,,17987,,-58,,0.00,,15.92,,--,,--,,--,,
09/25/2010,4996.70,,17939,,-48,,0.00,,15.92,,--,,--,,--,,
09/26/2010,4996.65,,17898,,-41,,0.00,,15.92,,--,,--,,--,,
09/27/2010,4996.58,,17841,,-57,,0.00,,15.92,,--,,--,,--,,
09/28/2010,4996.53,,17800,,-41,,0.00,,15.92,,--,,--,,--,,
09/29/2010,4996.46,,17744,,-56,,0.00,,15.92,,--,,--,,--,,
09/30/2010,4996.42,,17711,,-33,,0.00,,--,,--,,--,,--,,
10/01/2010,4996.34,,17646,,-65,,0.00,,0.00,,--,,--,,--,,
10/02/2010,4996.30,,17614,,-32,,0.00,,0.00,,--,,--,,--,,
10/03/2010,4996.26,,17582,,-32,,0.00,,0.00,,--,,--,,--,,
10/04/2010,4996.27,,17590,,8,,0.52,,0.52,,--,,--,,--,,
10/05/2010,4996.26,,17582,,-8,,0.08,,0.60,,--,,--,,--,,
10/06/2010,4996.21,,17542,,-40,,0.12,,0.72,,--,,--,,--,,
10/07/2010,4996.16,,17502,,-40,,0.00,,0.72,,--,,--,,--,,
10/08/2010,4996.11,,17462,,-40,,0.00,,0.72,,--,,--,,--,,
10/09/2010,4996.06,,17422,,-40,,0.04,,0.76,,--,,--,,--,,
10/10/2010,4996.00,,17374,,-48,,0.04,,0.80,,--,,--,,--,,
10/11/2010,4995.95,,17334,,-40,,0.00,,0.80,,--,,--,,--,,
10/12/2010,4995.90,,17294,,-40,,0.00,,0.80,,--,,--,,--,,
10/13/2010,4995.84,,17246,,-48,,0.00,,0.80,,--,,--,,--,,
10/14/2010,4995.78,,17198,,-48,,0.00,,0.80,,--,,--,,--,,
10/15/2010,4995.74,,17167,,-31,,0.00,,0.80,,--,,--,,--,,
10/16/2010,4995.68,,17119,,-48,,0.00,,0.80,,--,,--,,--,,
10/17/2010,4995.62,,17072,,-47,,0.00,,0.80,,--,,--,,--,,
10/18/2010,4995.57,,17032,,-40,,0.00,,0.80,,--,,--,,--,,
10/19/2010,4995.52,,16992,,-40,,0.00,,0.80,,--,,--,,--,,
10/20/2010,4995.48,,16961,,-32,,0.00,,0.80,,--,,--,,--,,
10/21/2010,4995.41,,16935,e,-26,,0.00,,0.80,,--,,--,,--,,
10/22/2010,4995.36,,16910,e,-25,,0.00,,0.80,,--,,--,,--,,
10/23/2010,4995.35,,16885,e,-25,,0.44,,1.24,,--,,--,,--,,
10/24/2010,4995.68,,16860,e,-25,,2.44,,3.68,,--,,--,,--,,
10/25/2010,4995.74,,16835,e,-25,,0.04,,3.72,,--,,--,,--,,
10/26/2010,4995.74,,16810,e,-25,,0.00,,3.72,,--,,--,,--,,
10/27/2010,4995.72,,16785,e,-25,,0.00,,3.72,,--,,--,,--,,
10/28/2010,4995.68,,16760,e,-25,,0.04,,3.76,,--,,--,,--,,
10/29/2010,4995.66,,16735,e,-25,,0.00,,3.76,,--,,--,,--,,
10/30/2010,4995.62,,16710,e,-25,,0.00,,3.76,,--,,--,,--,,
10/31/2010,4995.58,,16685,e,-25,,0.04,,3.80,,--,,--,,--,,
11/01/2010,4995.54,,16660,e,-25,,0.04,,3.84,,--,,--,,--,,
11/02/2010,4995.51,,16630,e,-30,,0.04,,3.88,,--,,--,,--,,
11/03/2010,4995.48,,16610,e,-20,,0.00,,3.88,,--,,--,,--,,
11/04/2010,4994.96,,16580,e,-30,,0.00,,3.88,,--,,--,,--,,
11/05/2010,4994.90,,16560,e,-20,,0.00,,3.88,,--,,--,,--,,
11/06/2010,4994.84,,16532,e,-28,,0.00,,3.88,,--,,--,,--,,
11/07/2010,4994.90,,16510,,-22,,0.16,,4.04,,--,,--,,--,,
11/08/2010,4994.88,,16492,,-18,,0.08,,4.12,,--,,--,,--,,
11/09/2010,4994.86,,16477,,-15,,0.08,,4.20,,--,,--,,--,,
11/10/2010,4994.84,,16461,,-16,,0.00,,4.20,,--,,--,,--,,
11/11/2010,4994.80,,16430,,-31,,0.00,,4.20,,--,,--,,--,,
11/12/2010,4994.76,,16399,,-31,,0.00,,4.20,,--,,--,,--,,
11/13/2010,4994.72,,16369,,-30,,0.00,,4.20,,--,,--,,--,,
11/14/2010,4994.70,,16353,,-16,,0.00,,4.20,,--,,--,,--,,
11/15/2010,4994.66,,16322,,-31,,0.00,,4.20,,--,,--,,--,,
11/16/2010,4994.64,,16307,,-15,,0.00,,4.20,,--,,--,,--,,
11/17/2010,4994.60,,16276,,-31,,0.00,,4.20,,--,,--,,--,,
11/18/2010,4994.56,,16246,,-30,,0.00,,4.20,,--,,--,,--,,
11/19/2010,4994.55,,16238,,-8,,0.08,,4.28,,--,,--,,--,,
11/20/2010,4994.58,,16261,,23,,0.68,,4.96,,--,,--,,--,,
11/21/2010,4994.58,,16261,,0,,0.28,,5.24,,--,,--,,--,,
11/22/2010,4994.58,,16261,,0,,0.04,,5.28,,--,,--,,--,,
11/23/2010,4994.58,,16261,,0,,0.24,,5.52,,--,,--,,--,,
11/24/2010,4994.52,,16215,,-46,,0.00,,5.52,,--,,--,,--,,
11/25/2010,4994.49,,16192,,-23,,0.00,,5.52,,--,,--,,--,,
11/26/2010,4994.47,,16177,,-15,,0.00,,5.52,,--,,--,,--,,
11/27/2010,4994.46,,16169,,-8,,0.20,,5.72,,--,,--,,--,,
11/28/2010,4994.44,,16153,,-16,,0.00,,5.72,,--,,--,,--,,
11/29/2010,4994.41,,16131,,-22,,0.00,,5.72,,--,,--,,--,,
11/30/2010,4994.39,,16115,,-16,,0.00,,5.72,,--,,--,,--,,
12/01/2010,4994.36,,16092,,-23,,0.00,,5.72,,--,,--,,--,,
12/02/2010,4994.36,,16092,,0,,0.00,,5.72,,--,,--,,--,,
12/03/2010,4994.40,,16123,,31,,0.28,,6.00,,--,,--,,--,,
12/04/2010,4994.47,,16177,,54,,0.00,,6.00,,--,,--,,--,,
12/05/2010,4994.52,,16215,,38,,0.24,,6.24,,--,,--,,--,,
12/06/2010,4994.68,,16338,,123,,0.36,,6.60,,--,,--,,--,,
12/07/2010,4994.74,,16384,,46,,0.08,,6.68,,--,,--,,--,,
12/08/2010,4994.80,,16430,,46,,0.00,,6.68,,--,,--,,--,,
12/09/2010,4994.96,,16554,,124,,0.00,,6.68,,--,,--,,--,,
12/10/2010,4995.14,,16694,,140,,0.00,,6.68,,--,,--,,--,,
12/11/2010,4995.31,,16827,,133,,0.00,,6.68,,--,,--,,--,,
12/12/2010,4995.42,,16914,,87,,0.04,,6.72,,--,,--,,--,,
12/13/2010,4995.50,,16977,,63,,0.00,,6.72,,--,,--,,--,,
12/14/2010,4996.02,,17390,,413,,1.48,,8.20,,--,,--,,--,,
12/15/2010,4996.26,,17582,,192,,0.12,,8.32,,--,,--,,--,,
12/16/2010,4996.38,,17679,,97,,0.00,,8.32,,--,,--,,--,,
12/17/2010,4996.52,,17792,,113,,0.44,,8.76,,--,,--,,--,,
12/18/2010,4996.77,,17996,,204,,0.72,,9.48,,--,,--,,--,,
12/19/2010,4997.10,,18266,,270,,1.12,,10.60,,--,,--,,--,,
12/20/2010,4997.28,,18415,,149,,0.32,,10.92,,--,,--,,--,,
12/21/2010,4997.37,,18489,,74,,0.00,,10.92,,--,,--,,--,,
12/22/2010,4997.48,,18581,,92,,0.16,,11.08,,--,,--,,--,,
12/23/2010,4997.53,,18622,,41,,0.08,,11.16,,--,,--,,--,,
12/24/2010,4997.60,,18681,,59,,0.00,,11.16,,--,,--,,--,,
12/25/2010,4997.67,,18739,,58,,0.00,,11.16,,--,,--,,--,,
12/26/2010,4997.74,,18798,,59,,0.04,,11.20,,--,,--,,--,,
12/27/2010,4997.77,,18823,,25,,0.08,,11.28,,--,,--,,--,,
12/28/2010,4997.90,,18932,,109,,0.24,,11.52,,--,,--,,--,,
12/29/2010,4998.00,,19016,,84,,0.24,,11.76,,--,,--,,--,,
12/30/2010,4998.06,,19067,,51,,0.00,,11.76,,--,,--,,--,,
12/31/2010,4998.12,,19118,,51,,0.00,,11.76,,--,,--,,--,,
01/01/2011,4998.20,,19186,,68,,0.04,,11.80,,--,,--,,--,,
01/02/2011,4998.26,,19236,,50,,0.04,,11.84,,--,,--,,--,,
01/03/2011,4998.34,,19304,,68,,0.00,,11.84,,--,,--,,--,,
01/04/2011,4998.38,,19338,,34,,0.00,,11.84,,--,,--,,--,,
01/05/2011,4998.43,,19381,,43,,0.00,,11.84,,--,,--,,--,,
01/06/2011,4998.48,,19424,,43,,0.00,,11.84,,--,,--,,--,,
01/07/2011,4998.53,,19466,,42,,0.04,,11.88,,--,,--,,--,,
01/08/2011,4998.60,,19527,,61,,0.00,,11.88,,--,,--,,--,,
01/09/2011,4998.62,,19544,,17,,0.00,,11.88,,--,,--,,--,,
01/10/2011,4998.68,,19595,,51,,0.00,,11.88,,--,,--,,--,,
01/11/2011,4998.72,,19630,,35,,0.08,,11.96,,--,,--,,--,,
01/12/2011,4998.76,,19664,,34,,0.04,,12.00,,--,,--,,--,,
